cups;fecha;hora;consumo_kWh;metodoObtencion;energiaVertida_kWh
83c7fbada9b4;2023/02/19;06:00;0,174;;
83c7fbada9b4;2023/02/19;07:00;0,112;;
83c7fbada9b4;2023/02/19;08:00;0,025;;
83c7fbada9b4;2023/02/19;09:00;0,026;;
83c7fbada9b4;2023/02/19;10:00;0,003;;
83c7fbada9b4;2023/02/19;11:00;0,497;;
83c7fbada9b4;2023/02/19;12:00;0,057;;
83c7fbada9b4;2023/02/19;13:00;0,028;;
83c7fbada9b4;2023/02/19;14:00;1,443;;
83c7fbada9b4;2023/02/19;15:00;1,611;;
83c7fbada9b4;2023/02/19;16:00;2,161;;
83c7fbada9b4;2023/02/19;17:00;2,932;;
83c7fbada9b4;2023/02/19;18:00;1,783;;
83c7fbada9b4;2023/02/19;19:00;0,817;;
83c7fbada9b4;2023/02/19;20:00;1,064;;
83c7fbada9b4;2023/02/19;21:00;0,166;;
83c7fbada9b4;2023/02/19;22:00;0,497;;
83c7fbada9b4;2023/02/19;23:00;0,554;;
83c7fbada9b4;2023/02/19;24:00;0,233;;
83c7fbada9b4;2023/02/20;01:00;0,028;;
83c7fbada9b4;2023/02/20;02:00;0,139;;
83c7fbada9b4;2023/02/20;03:00;0,001;;
83c7fbada9b4;2023/02/20;04:00;0,025;;
83c7fbada9b4;2023/02/20;05:00;0,025;;
83c7fbada9b4;2023/02/20;06:00;0,682;;
83c7fbada9b4;2023/02/20;07:00;1,212;;
83c7fbada9b4;2023/02/20;08:00;0,451;;
83c7fbada9b4;2023/02/20;09:00;0,227;;
83c7fbada9b4;2023/02/20;10:00;0,469;;
83c7fbada9b4;2023/02/20;11:00;0,361;;
83c7fbada9b4;2023/02/20;12:00;0,973;;
83c7fbada9b4;2023/02/20;13:00;1,350;;
83c7fbada9b4;2023/02/20;14:00;0,028;;
83c7fbada9b4;2023/02/20;15:00;0,020;;
83c7fbada9b4;2023/02/20;16:00;0,400;;
83c7fbada9b4;2023/02/20;17:00;0,289;;
83c7fbada9b4;2023/02/20;18:00;0,026;;
83c7fbada9b4;2023/02/20;19:00;0,135;;
83c7fbada9b4;2023/02/20;20:00;0,020;;
83c7fbada9b4;2023/02/20;21:00;0,540;;
83c7fbada9b4;2023/02/20;22:00;1,186;;
83c7fbada9b4;2023/02/20;23:00;0,884;;
83c7fbada9b4;2023/02/20;24:00;0,031;;
83c7fbada9b4;2023/02/21;01:00;0,129;;
83c7fbada9b4;2023/02/21;02:00;0,022;;
83c7fbada9b4;2023/02/21;03:00;0,008;;
83c7fbada9b4;2023/02/21;04:00;0,134;;
83c7fbada9b4;2023/02/21;05:00;0,025;;
83c7fbada9b4;2023/02/21;06:00;0,188;;
83c7fbada9b4;2023/02/21;07:00;0,002;;
83c7fbada9b4;2023/02/21;08:00;0,345;;
83c7fbada9b4;2023/02/21;09:00;0,259;;
83c7fbada9b4;2023/02/21;10:00;0,016;;
83c7fbada9b4;2023/02/21;11:00;0,118;;
83c7fbada9b4;2023/02/21;12:00;0,033;;
83c7fbada9b4;2023/02/21;13:00;0,766;;
83c7fbada9b4;2023/02/21;14:00;0,420;;
83c7fbada9b4;2023/02/21;15:00;0,061;;
83c7fbada9b4;2023/02/21;16:00;1,001;;
83c7fbada9b4;2023/02/21;17:00;0,180;;
83c7fbada9b4;2023/02/21;18:00;0,182;;
83c7fbada9b4;2023/02/21;19:00;0,699;;
83c7fbada9b4;2023/02/21;20:00;0,950;;
83c7fbada9b4;2023/02/21;21:00;0,658;;
83c7fbada9b4;2023/02/21;22:00;1,275;;
83c7fbada9b4;2023/02/21;23:00;0,112;;
83c7fbada9b4;2023/02/21;24:00;0,141;;
83c7fbada9b4;2023/02/22;01:00;0,027;;
83c7fbada9b4;2023/02/22;02:00;0,024;;
83c7fbada9b4;2023/02/22;03:00;0,007;;
83c7fbada9b4;2023/02/22;04:00;0,141;;
83c7fbada9b4;2023/02/22;05:00;0,035;;
83c7fbada9b4;2023/02/22;06:00;0,185;;
83c7fbada9b4;2023/02/22;07:00;0,006;;
83c7fbada9b4;2023/02/22;08:00;1,190;;
83c7fbada9b4;2023/02/22;09:00;0,409;;
83c7fbada9b4;2023/02/22;10:00;0,025;;
83c7fbada9b4;2023/02/22;11:00;0,124;;
83c7fbada9b4;2023/02/22;12:00;0,006;;
83c7fbada9b4;2023/02/22;13:00;1,461;;
83c7fbada9b4;2023/02/22;14:00;1,455;;
83c7fbada9b4;2023/02/22;15:00;0,798;;
83c7fbada9b4;2023/02/22;16:00;1,568;;
83c7fbada9b4;2023/02/22;17:00;1,672;;
83c7fbada9b4;2023/02/22;18:00;0,732;;
83c7fbada9b4;2023/02/22;19:00;0,233;;
83c7fbada9b4;2023/02/22;20:00;0,652;;
83c7fbada9b4;2023/02/22;21:00;1,691;;
83c7fbada9b4;2023/02/22;22:00;0,843;;
83c7fbada9b4;2023/02/22;23:00;0,448;;
83c7fbada9b4;2023/02/22;24:00;0,035;;
83c7fbada9b4;2023/02/23;01:00;0,024;;
83c7fbada9b4;2023/02/23;02:00;0,138;;
83c7fbada9b4;2023/02/23;03:00;0,006;;
83c7fbada9b4;2023/02/23;04:00;0,019;;
83c7fbada9b4;2023/02/23;05:00;0,025;;
83c7fbada9b4;2023/02/23;06:00;0,153;;
83c7fbada9b4;2023/02/23;07:00;0,012;;
83c7fbada9b4;2023/02/23;08:00;0,423;;
83c7fbada9b4;2023/02/23;09:00;0,310;;
83c7fbada9b4;2023/02/23;10:00;0,209;;
83c7fbada9b4;2023/02/23;11:00;1,332;;
83c7fbada9b4;2023/02/23;12:00;1,236;;
83c7fbada9b4;2023/02/23;13:00;0,870;;
83c7fbada9b4;2023/02/23;14:00;0,166;;
83c7fbada9b4;2023/02/23;15:00;0,128;;
83c7fbada9b4;2023/02/23;16:00;0,104;;
83c7fbada9b4;2023/02/23;17:00;1,179;;
83c7fbada9b4;2023/02/23;18:00;0,231;;
83c7fbada9b4;2023/02/23;19:00;0,179;;
83c7fbada9b4;2023/02/23;20:00;0,339;;
83c7fbada9b4;2023/02/23;21:00;0,622;;
83c7fbada9b4;2023/02/23;22:00;2,159;;
83c7fbada9b4;2023/02/23;23:00;0,581;;
83c7fbada9b4;2023/02/23;24:00;0,226;;
83c7fbada9b4;2023/02/24;01:00;0,430;;
83c7fbada9b4;2023/02/24;02:00;0,007;;
83c7fbada9b4;2023/02/24;03:00;0,128;;
83c7fbada9b4;2023/02/24;04:00;0,028;;
83c7fbada9b4;2023/02/24;05:00;0,014;;
83c7fbada9b4;2023/02/24;06:00;0,304;;
83c7fbada9b4;2023/02/24;07:00;1,041;;
83c7fbada9b4;2023/02/24;08:00;0,125;;
83c7fbada9b4;2023/02/24;09:00;0,031;;
83c7fbada9b4;2023/02/24;10:00;0,679;;
83c7fbada9b4;2023/02/24;11:00;1,023;;
83c7fbada9b4;2023/02/24;12:00;0,049;;
83c7fbada9b4;2023/02/24;13:00;0,370;;
83c7fbada9b4;2023/02/24;14:00;0,054;;
83c7fbada9b4;2023/02/24;15:00;0,174;;
83c7fbada9b4;2023/02/24;16:00;0,977;;
83c7fbada9b4;2023/02/24;17:00;0,561;;
83c7fbada9b4;2023/02/24;18:00;0,753;;
83c7fbada9b4;2023/02/24;19:00;1,026;;
83c7fbada9b4;2023/02/24;20:00;0,794;;
83c7fbada9b4;2023/02/24;21:00;0,079;;
83c7fbada9b4;2023/02/24;22:00;0,243;;
83c7fbada9b4;2023/02/24;23:00;0,195;;
83c7fbada9b4;2023/02/24;24:00;0,641;;
83c7fbada9b4;2023/02/25;01:00;0,110;;
83c7fbada9b4;2023/02/25;02:00;0,061;;
83c7fbada9b4;2023/02/25;03:00;0,023;;
83c7fbada9b4;2023/02/25;04:00;0,023;;
83c7fbada9b4;2023/02/25;05:00;0,139;;
83c7fbada9b4;2023/02/25;06:00;0,163;;
83c7fbada9b4;2023/02/25;07:00;0,023;;
83c7fbada9b4;2023/02/25;08:00;0,137;;
83c7fbada9b4;2023/02/25;09:00;0,012;;
83c7fbada9b4;2023/02/25;10:00;0,014;;
83c7fbada9b4;2023/02/25;11:00;0,466;;
83c7fbada9b4;2023/02/25;12:00;0,330;;
83c7fbada9b4;2023/02/25;13:00;0,039;;
83c7fbada9b4;2023/02/25;14:00;1,593;;
83c7fbada9b4;2023/02/25;15:00;2,077;;
83c7fbada9b4;2023/02/25;16:00;2,089;;
83c7fbada9b4;2023/02/25;17:00;1,190;;
83c7fbada9b4;2023/02/25;18:00;1,357;;
83c7fbada9b4;2023/02/25;19:00;0,237;;
83c7fbada9b4;2023/02/25;20:00;1,201;;
83c7fbada9b4;2023/02/25;21:00;0,628;;
83c7fbada9b4;2023/02/25;22:00;1,301;;
83c7fbada9b4;2023/02/25;23:00;1,174;;
83c7fbada9b4;2023/02/25;24:00;0,766;;
83c7fbada9b4;2023/02/26;01:00;0,129;;
83c7fbada9b4;2023/02/26;02:00;0,031;;
83c7fbada9b4;2023/02/26;03:00;0,152;;
83c7fbada9b4;2023/02/26;04:00;0,010;;
83c7fbada9b4;2023/02/26;05:00;0,014;;
83c7fbada9b4;2023/02/26;06:00;0,286;;
83c7fbada9b4;2023/02/26;07:00;0,015;;
83c7fbada9b4;2023/02/26;08:00;0,010;;
83c7fbada9b4;2023/02/26;09:00;0,149;;
83c7fbada9b4;2023/02/26;10:00;0,017;;
83c7fbada9b4;2023/02/26;11:00;0,340;;
83c7fbada9b4;2023/02/26;12:00;0,347;;
83c7fbada9b4;2023/02/26;13:00;0,394;;
83c7fbada9b4;2023/02/26;14:00;1,903;;
83c7fbada9b4;2023/02/26;15:00;1,273;;
83c7fbada9b4;2023/02/26;16:00;1,648;;
83c7fbada9b4;2023/02/26;17:00;0,662;;
83c7fbada9b4;2023/02/26;18:00;0,117;;
83c7fbada9b4;2023/02/26;19:00;0,138;;
83c7fbada9b4;2023/02/26;20:00;1,780;;
83c7fbada9b4;2023/02/26;21:00;0,534;;
83c7fbada9b4;2023/02/26;22:00;0,153;;
83c7fbada9b4;2023/02/26;23:00;0,603;;
83c7fbada9b4;2023/02/26;24:00;0,159;;
83c7fbada9b4;2023/02/27;01:00;0,015;;
83c7fbada9b4;2023/02/27;02:00;0,145;;
83c7fbada9b4;2023/02/27;03:00;0,024;;
83c7fbada9b4;2023/02/27;04:00;0,010;;
83c7fbada9b4;2023/02/27;05:00;0,015;;
83c7fbada9b4;2023/02/27;06:00;0,276;;
83c7fbada9b4;2023/02/27;07:00;0,006;;
83c7fbada9b4;2023/02/27;08:00;0,020;;
83c7fbada9b4;2023/02/27;09:00;0,159;;
